saleID,saleDate,productID,productName,productCategory,productColor,productSize,quantity,unitPrice,costPrice,totalAmount,totalCost,customerID,customerName,location,locationLatitude,locationLongitude,salespersonID,salespersonName,status,salesChannel,profit,Date,Year,Month,Month Number
S00110,2023-08-03 13:05:00,P1109,Sportswear_109,Sportswear,Red,XS,4,1644.17,1026.83,6576.68,4107.32,C20109,Vishal_0109,Tiruchirappalli,10.7905,78.7047,SP125,Saravanan,Pending,in-store,2469.36,2023-08-03,2023,August,8
S00111,2024-07-21 21:03:00,P1110,T-Shirts_110,T-Shirts,Yellow,L,1,2197.09,1373.96,2197.09,1373.96,C20110,Anu_0110,Tirunelveli,8.7139,77.7567,SP127,Sanjay,Cancelled,mobile_app,823.13,2024-07-21,2024,July,7
S00112,2024-01-24 21:32:00,P1111,Sarees_111,Sarees,Yellow,XXL,3,743.07,615.25,2229.21,1845.75,C20111,Ravi_0111,Salem,11.6643,78.146,SP119,Deepak,Returned,in-store,383.46,2024-01-24,2024,January,1
S00113,2023-12-12 18:03:00,P1112,Jeans_112,Jeans,Blue,XXL,1,780.6,635.41,780.6,635.41,C20112,Meena_0112,Tirunelveli,8.7139,77.7567,SP107,Karthik,Cancelled,in-store,145.19,2023-12-12,2023,December,12
S00114,2024-08-04 16:31:00,P1113,Kid's_113,Kid's Wear,Black,S,2,2194.59,1549.92,4389.18,3099.84,C20113,Devi_0113,Vellore,12.9165,79.1325,SP117,Ashok,Cancelled,in-store,1289.34,2024-08-04,2024,August,8
S00115,2023-09-16 11:44:00,P1114,T-Shirts_114,T-Shirts,Blue,S,2,246.16,171.48,492.32,342.96,C20114,Vishal_0114,Tiruchirappalli,10.7905,78.7047,SP123,Sathish,Pending,in-store,149.36,2023-09-16,2023,September,9
S00116,2023-05-18 13:07:00,P1115,T-Shirts_115,T-Shirts,Red,XXL,1,988.73,733.83,988.73,733.83,C20115,Anu_0115,Madurai,9.9252,78.1198,SP117,Ashok,Paid,in-store,254.9,2023-05-18,2023,May,5
S00117,2023-08-19 17:28:00,P1116,Men's_116,Men's Shirts,Maroon,M,2,1435.35,1113.91,2870.7,2227.82,C20116,Devi_0116,Madurai,9.9252,78.1198,SP140,Abhishek,Shipped,in-store,642.88,2023-08-19,2023,August,8
S00118,2024-04-29 15:07:00,P1117,Women's_117,Women's Dresses,Red,XL,1,976.13,849.13,976.13,849.13,C20117,Vishal_0117,Vellore,12.9165,79.1325,SP130,Varun,Shipped,mobile_app,127.0,2024-04-29,2024,April,4
S00119,2024-01-30 12:29:00,P1118,Sarees_118,Sarees,Green,XS,3,1593.28,1069.36,4779.84,3208.08,C20118,Vishal_0118,Vellore,12.9165,79.1325,SP107,Karthik,Paid,in-store,1571.76,2024-01-30,2024,January,1
S00120,2023-03-08 11:14:00,P1119,Kurta_119,Kurta,Grey,XS,2,2156.88,1351.0,4313.76,2702.0,C20119,Sathish_0119,Chennai,13.0827,80.2707,SP109,Ajay,Pending,third-party,1611.76,2023-03-08,2023,March,3
S00121,2024-06-07 10:50:00,P1120,T-Shirts_120,T-Shirts,Blue,S,1,1406.38,1016.98,1406.38,1016.98,C20120,Diya_0120,Erode,11.34,77.7172,SP138,Lokesh,Cancelled,in-store,389.4,2024-06-07,2024,June,6
S00122,2024-09-30 11:23:00,P1121,Jeans_121,Jeans,Maroon,L,2,2310.01,1389.68,4620.02,2779.36,C20121,Ravi_0121,Vellore,12.9165,79.1325,SP119,Deepak,Cancelled,online,1840.66,2024-09-30,2024,September,9
S00123,2024-09-25 15:43:00,P1122,Kurta_122,Kurta,White,XL,3,2337.56,1792.98,7012.68,5378.94,C20122,Sathish_0122,Chennai,13.0827,80.2707,SP139,Yogesh,Paid,online,1633.74,2024-09-25,2024,September,9
S00124,2024-01-07 13:46:00,P1123,Jeans_123,Jeans,Black,M,3,2426.39,1973.35,7279.17,5920.05,C20123,Lakshmi_0123,Coimbatore,11.0168,76.9558,SP110,Manoj,Pending,online,1359.12,2024-01-07,2024,January,1
S00125,2023-05-10 18:31:00,P1124,Kid's_124,Kid's Wear,Maroon,XS,1,1604.43,1101.58,1604.43,1101.58,C20124,Kavin_0124,Chennai,13.0827,80.2707,SP126,Aravind,Shipped,in-store,502.85,2023-05-10,2023,May,5
S00126,2024-01-13 11:28:00,P1125,Sportswear_125,Sportswear,White,XS,1,1565.93,1113.01,1565.93,1113.01,C20125,Meena_0125,Salem,11.6643,78.146,SP145,Naren,Returned,online,452.92,2024-01-13,2024,January,1
S00127,2023-10-23 16:32:00,P1126,Sportswear_126,Sportswear,Blue,XXL,1,941.41,793.57,941.41,793.57,C20126,Meena_0126,Salem,11.6643,78.146,SP140,Abhishek,Cancelled,in-store,147.84,2023-10-23,2023,October,10
S00128,2023-06-15 18:45:00,P1127,Jeans_127,Jeans,Pink,XS,1,1288.28,1007.22,1288.28,1007.22,C20127,Anu_0127,Tiruchirappalli,10.7905,78.7047,SP141,Mahesh,Pending,in-store,281.06,2023-06-15,2023,June,6
S00129,2024-05-31 11:51:00,P1128,T-Shirts_128,T-Shirts,Green,XS,2,2419.56,1541.96,4839.12,3083.92,C20128,Aarav_0128,Madurai,9.9252,78.1198,SP119,Deepak,Cancelled,in-store,1755.2,2024-05-31,2024,May,5
S00130,2024-04-20 21:10:00,P1129,T-Shirts_129,T-Shirts,Grey,XS,1,2330.83,1903.07,2330.83,1903.07,C20129,Ravi_0129,Salem,11.6643,78.146,SP144,Rohit,Shipped,in-store,427.76,2024-04-20,2024,April,4
S00131,2023-02-01 19:49:00,P1130,T-Shirts_130,T-Shirts,Maroon,XL,2,663.74,430.83,1327.48,861.66,C20130,Ravi_0130,Vellore,12.9165,79.1325,SP105,Suresh,Cancelled,in-store,465.82,2023-02-01,2023,February,2
S00132,2023-04-17 19:39:00,P1131,Men's_131,Men's Shirts,Pink,XXL,1,2288.09,1589.9,2288.09,1589.9,C20131,Karthik_0131,Salem,11.6643,78.146,SP101,Arun,Paid,online,698.19,2023-04-17,2023,April,4
S00133,2024-01-18 18:27:00,P1132,Jeans_132,Jeans,Red,XXL,3,2269.24,1786.41,6807.72,5359.23,C20132,Bhuvana_0132,Salem,11.6643,78.146,SP136,Prakash,Paid,third-party,1448.49,2024-01-18,2024,January,1
S00134,2023-12-17 15:34:00,P1133,Kid's_133,Kid's Wear,Grey,XL,1,2269.02,1622.73,2269.02,1622.73,C20133,Lakshmi_0133,Vellore,12.9165,79.1325,SP117,Ashok,Pending,in-store,646.29,2023-12-17,2023,December,12
S00135,2023-12-20 20:37:00,P1134,Kurta_134,Kurta,Grey,XS,1,1192.51,834.57,1192.51,834.57,C20134,Ravi_0134,Tirunelveli,8.7139,77.7567,SP126,Aravind,Returned,in-store,357.94,2023-12-20,2023,December,12
S00136,2024-04-19 18:10:00,P1135,Sarees_135,Sarees,Blue,S,4,1626.17,1235.95,6504.68,4943.8,C20135,Karthik_0135,Erode,11.34,77.7172,SP144,Rohit,Shipped,in-store,1560.88,2024-04-19,2024,April,4
S00137,2024-08-04 19:09:00,P1136,T-Shirts_136,T-Shirts,Pink,XL,1,1826.06,1522.15,1826.06,1522.15,C20136,Aarav_0136,Vellore,12.9165,79.1325,SP105,Suresh,Returned,online,303.91,2024-08-04,2024,August,8
S00138,2023-04-04 12:42:00,P1137,T-Shirts_137,T-Shirts,Yellow,XS,2,2216.56,1557.41,4433.12,3114.82,C20137,Sanjay_0137,Erode,11.34,77.7172,SP132,Murali,Paid,mobile_app,1318.3,2023-04-04,2023,April,4
S00139,2024-06-17 11:50:00,P1138,Sportswear_138,Sportswear,Pink,XS,2,1113.76,934.65,2227.52,1869.3,C20138,Meena_0138,Tirunelveli,8.7139,77.7567,SP139,Yogesh,Shipped,in-store,358.22,2024-06-17,2024,June,6
S00140,2023-04-08 12:43:00,P1139,Sportswear_139,Sportswear,Red,S,1,228.07,177.79,228.07,177.79,C20139,Vishal_0139,Madurai,9.9252,78.1198,SP118,Mohan,Shipped,mobile_app,50.28,2023-04-08,2023,April,4
S00141,2024-01-03 18:35:00,P1140,Sportswear_140,Sportswear,Blue,XS,2,617.67,538.94,1235.34,1077.88,C20140,Lakshmi_0140,Tiruchirappalli,10.7905,78.7047,SP145,Naren,Pending,in-store,157.46,2024-01-03,2024,January,1
S00142,2024-01-15 14:27:00,P1141,T-Shirts_141,T-Shirts,Maroon,XS,3,1614.39,1410.26,4843.17,4230.78,C20141,Anu_0141,Erode,11.34,77.7172,SP105,Suresh,Pending,in-store,612.39,2024-01-15,2024,January,1
S00143,2023-04-01 11:15:00,P1142,Women's_142,Women's Dresses,Grey,XS,2,1563.81,986.24,3127.62,1972.48,C20142,Lakshmi_0142,Madurai,9.9252,78.1198,SP131,Anand,Returned,in-store,1155.14,2023-04-01,2023,April,4
S00144,2024-08-20 19:01:00,P1143,T-Shirts_143,T-Shirts,Pink,L,4,550.84,425.74,2203.36,1702.96,C20143,Ravi_0143,Tiruchirappalli,10.7905,78.7047,SP129,Nithin,Cancelled,in-store,500.4,2024-08-20,2024,August,8
S00145,2024-01-30 15:44:00,P1144,Kid's_144,Kid's Wear,Pink,S,1,2328.81,1712.26,2328.81,1712.26,C20144,Ganesh_0144,Madurai,9.9252,78.1198,SP104,Vijay,Returned,in-store,616.55,2024-01-30,2024,January,1
S00146,2023-03-15 21:50:00,P1145,Kurta_145,Kurta,Yellow,XL,3,2126.23,1487.6,6378.69,4462.8,C20145,Vishal_0145,Chennai,13.0827,80.2707,SP118,Mohan,Returned,in-store,1915.89,2023-03-15,2023,March,3
S00147,2023-07-22 12:36:00,P1146,Sportswear_146,Sportswear,Green,L,4,325.95,228.35,1303.8,913.4,C20146,Anu_0146,Vellore,12.9165,79.1325,SP122,Bharath,Returned,online,390.4,2023-07-22,2023,July,7
S00148,2024-06-05 10:20:00,P1147,Kurta_147,Kurta,Grey,M,4,1153.36,990.8,4613.44,3963.2,C20147,Bhuvana_0147,Tiruchirappalli,10.7905,78.7047,SP144,Rohit,Pending,in-store,650.24,2024-06-05,2024,June,6
S00149,2024-08-22 15:28:00,P1148,Kurta_148,Kurta,Black,L,1,1240.1,827.62,1240.1,827.62,C20148,Aarav_0148,Tirunelveli,8.7139,77.7567,SP147,Prem,Shipped,in-store,412.48,2024-08-22,2024,August,8
S00150,2023-10-22 11:10:00,P1149,Kurta_149,Kurta,Pink,XXL,4,580.68,354.31,2322.72,1417.24,C20149,Sanjay_0149,Madurai,9.9252,78.1198,SP131,Anand,Paid,in-store,905.48,2023-10-22,2023,October,10
S00151,2023-07-22 19:16:00,P1150,Kid's_150,Kid's Wear,Maroon,XL,1,230.12,183.88,230.12,183.88,C20150,Karthik_0150,Coimbatore,11.0168,76.9558,SP128,Krishna,Paid,mobile_app,46.24,2023-07-22,2023,July,7
S00152,2023-04-26 21:08:00,P1151,Sportswear_151,Sportswear,Red,XXL,3,2179.45,1657.52,6538.35,4972.56,C20151,Kavin_0151,Erode,11.34,77.7172,SP141,Mahesh,Pending,in-store,1565.79,2023-04-26,2023,April,4
S00153,2023-04-30 13:18:00,P1152,Women's_152,Women's Dresses,Grey,M,3,1924.91,1276.16,5774.73,3828.48,C20152,Karthik_0152,Erode,11.34,77.7172,SP141,Mahesh,Paid,in-store,1946.25,2023-04-30,2023,April,4
S00154,2024-08-06 12:11:00,P1153,Sarees_153,Sarees,Maroon,L,2,1068.77,909.49,2137.54,1818.98,C20153,Karthik_0153,Vellore,12.9165,79.1325,SP134,Kiran,Paid,in-store,318.56,2024-08-06,2024,August,8
S00155,2024-01-17 13:42:00,P1154,Women's_154,Women's Dresses,Black,XXL,1,1406.1,1029.59,1406.1,1029.59,C20154,Lakshmi_0154,Salem,11.6643,78.146,SP114,Ganesh,Paid,in-store,376.51,2024-01-17,2024,January,1
S00156,2023-09-18 16:09:00,P1155,Kurta_155,Kurta,Blue,XXL,1,969.03,603.37,969.03,603.37,C20155,Devi_0155,Coimbatore,11.0168,76.9558,SP128,Krishna,Pending,online,365.66,2023-09-18,2023,September,9
S00157,2024-05-04 13:53:00,P1156,T-Shirts_156,T-Shirts,Red,XS,1,1140.09,692.74,1140.09,692.74,C20156,Karthik_0156,Chennai,13.0827,80.2707,SP118,Mohan,Returned,in-store,447.35,2024-05-04,2024,May,5
S00158,2023-04-12 18:39:00,P1157,Sarees_157,Sarees,Pink,S,1,1468.96,993.26,1468.96,993.26,C20157,Meena_0157,Erode,11.34,77.7172,SP136,Prakash,Pending,in-store,475.7,2023-04-12,2023,April,4
S00159,2023-05-08 16:35:00,P1158,Kid's_158,Kid's Wear,Green,XS,1,2039.81,1333.15,2039.81,1333.15,C20158,Sathish_0158,Erode,11.34,77.7172,SP139,Yogesh,Pending,mobile_app,706.66,2023-05-08,2023,May,5
S00160,2024-02-29 12:05:00,P1159,Sportswear_159,Sportswear,Green,S,3,1587.35,1336.64,4762.05,4009.92,C20159,Ravi_0159,Salem,11.6643,78.146,SP129,Nithin,Returned,third-party,752.13,2024-02-29,2024,February,2
S00161,2024-09-17 21:08:00,P1160,Men's_160,Men's Shirts,Grey,M,3,874.24,759.63,2622.72,2278.89,C20160,Lakshmi_0160,Madurai,9.9252,78.1198,SP104,Vijay,Shipped,mobile_app,343.83,2024-09-17,2024,September,9
S00162,2023-01-09 11:12:00,P1161,Sarees_161,Sarees,White,XXL,1,482.39,416.27,482.39,416.27,C20161,Priya_0161,Salem,11.6643,78.146,SP129,Nithin,Returned,third-party,66.12,2023-01-09,2023,January,1
S00163,2024-02-22 18:54:00,P1162,Jeans_162,Jeans,Pink,L,2,986.18,668.46,1972.36,1336.92,C20162,Diya_0162,Tiruchirappalli,10.7905,78.7047,SP124,Rajesh,Cancelled,online,635.44,2024-02-22,2024,February,2
S00164,2023-09-04 17:16:00,P1163,Sarees_163,Sarees,White,XXL,2,993.94,827.11,1987.88,1654.22,C20163,Vishal_0163,Chennai,13.0827,80.2707,SP142,Kishore,Shipped,third-party,333.66,2023-09-04,2023,September,9
S00165,2023-08-24 20:13:00,P1164,T-Shirts_164,T-Shirts,Red,XL,1,1956.29,1256.0,1956.29,1256.0,C20164,Bhuvana_0164,Chennai,13.0827,80.2707,SP138,Lokesh,Shipped,in-store,700.29,2023-08-24,2023,August,8
S00166,2024-07-18 15:53:00,P1165,T-Shirts_165,T-Shirts,Black,XL,1,1314.99,991.16,1314.99,991.16,C20165,Sanjay_0165,Tirunelveli,8.7139,77.7567,SP114,Ganesh,Pending,online,323.83,2024-07-18,2024,July,7
S00167,2024-04-27 18:24:00,P1166,T-Shirts_166,T-Shirts,Green,XXL,1,520.52,442.69,520.52,442.69,C20166,Diya_0166,Chennai,13.0827,80.2707,SP119,Deepak,Shipped,third-party,77.83,2024-04-27,2024,April,4
S00168,2024-10-01 16:10:00,P1167,Men's_167,Men's Shirts,Yellow,XXL,4,1771.32,1499.91,7085.28,5999.64,C20167,Kavin_0167,Coimbatore,11.0168,76.9558,SP118,Mohan,Returned,online,1085.64,2024-10-01,2024,October,10
S00169,2023-12-11 19:29:00,P1168,Kurta_168,Kurta,Green,S,1,1474.61,1172.94,1474.61,1172.94,C20168,Kavin_0168,Tirunelveli,8.7139,77.7567,SP133,Balaji,Cancelled,third-party,301.67,2023-12-11,2023,December,12
S00170,2024-06-23 12:00:00,P1169,T-Shirts_169,T-Shirts,Green,M,2,806.47,548.36,1612.94,1096.72,C20169,Ganesh_0169,Vellore,12.9165,79.1325,SP118,Mohan,Returned,in-store,516.22,2024-06-23,2024,June,6
S00171,2024-04-20 13:37:00,P1170,Women's_170,Women's Dresses,Grey,XS,2,603.35,527.52,1206.7,1055.04,C20170,Kavin_0170,Tiruchirappalli,10.7905,78.7047,SP143,Gokul,Shipped,in-store,151.66,2024-04-20,2024,April,4
S00172,2023-09-30 14:31:00,P1171,Sarees_171,Sarees,Blue,L,1,582.45,478.43,582.45,478.43,C20171,Aarav_0171,Salem,11.6643,78.146,SP134,Kiran,Paid,in-store,104.02,2023-09-30,2023,September,9
S00173,2023-02-23 17:14:00,P1172,Sportswear_172,Sportswear,Yellow,XXL,2,2125.28,1553.92,4250.56,3107.84,C20172,Devi_0172,Salem,11.6643,78.146,SP137,Surya,Shipped,in-store,1142.72,2023-02-23,2023,February,2
S00174,2024-08-18 18:36:00,P1173,Sarees_173,Sarees,Blue,XXL,3,1294.92,1034.77,3884.76,3104.31,C20173,Meena_0173,Vellore,12.9165,79.1325,SP101,Arun,Cancelled,mobile_app,780.45,2024-08-18,2024,August,8
S00175,2024-08-31 18:12:00,P1174,Sarees_174,Sarees,Black,XXL,2,1441.64,935.05,2883.28,1870.1,C20174,Diya_0174,Vellore,12.9165,79.1325,SP144,Rohit,Returned,mobile_app,1013.18,2024-08-31,2024,August,8
S00176,2024-06-30 20:57:00,P1175,Kurta_175,Kurta,Blue,S,1,968.76,805.3,968.76,805.3,C20175,Aarav_0175,Chennai,13.0827,80.2707,SP119,Deepak,Shipped,online,163.46,2024-06-30,2024,June,6
S00177,2023-03-11 10:43:00,P1176,Women's_176,Women's Dresses,Blue,S,1,1821.33,1419.7,1821.33,1419.7,C20176,Ganesh_0176,Madurai,9.9252,78.1198,SP124,Rajesh,Shipped,in-store,401.63,2023-03-11,2023,March,3
S00178,2023-10-26 10:04:00,P1177,Sarees_177,Sarees,Maroon,L,2,1797.8,1225.46,3595.6,2450.92,C20177,Sathish_0177,Madurai,9.9252,78.1198,SP126,Aravind,Paid,in-store,1144.68,2023-10-26,2023,October,10
S00179,2024-01-19 14:05:00,P1178,Sportswear_178,Sportswear,Pink,M,1,2412.83,2019.55,2412.83,2019.55,C20178,Aarav_0178,Tirunelveli,8.7139,77.7567,SP113,Ramesh,Shipped,online,393.28,2024-01-19,2024,January,1
S00180,2024-03-24 16:05:00,P1179,Sportswear_179,Sportswear,Black,M,1,1884.12,1586.37,1884.12,1586.37,C20179,Diya_0179,Tirunelveli,8.7139,77.7567,SP134,Kiran,Returned,online,297.75,2024-03-24,2024,March,3
S00181,2024-03-04 18:50:00,P1180,Men's_180,Men's Shirts,Pink,M,1,2277.74,1808.52,2277.74,1808.52,C20180,Meena_0180,Coimbatore,11.0168,76.9558,SP129,Nithin,Paid,in-store,469.22,2024-03-04,2024,March,3
S00182,2024-03-26 10:40:00,P1181,Jeans_181,Jeans,Red,XS,1,1553.01,1397.41,1553.01,1397.41,C20181,Sanjay_0181,Tirunelveli,8.7139,77.7567,SP115,Santosh,Pending,in-store,155.6,2024-03-26,2024,March,3
S00183,2023-12-28 15:18:00,P1182,Jeans_182,Jeans,Blue,XL,4,1804.07,1243.37,7216.28,4973.48,C20182,Meena_0182,Tiruchirappalli,10.7905,78.7047,SP114,Ganesh,Returned,online,2242.8,2023-12-28,2023,December,12
S00184,2024-08-23 21:56:00,P1183,Kid's_183,Kid's Wear,Red,M,1,1913.65,1179.7,1913.65,1179.7,C20183,Bhuvana_0183,Madurai,9.9252,78.1198,SP108,Ravi,Cancelled,mobile_app,733.95,2024-08-23,2024,August,8
S00185,2023-10-23 16:38:00,P1184,T-Shirts_184,T-Shirts,Green,XS,3,1571.42,1051.28,4714.26,3153.84,C20184,Lakshmi_0184,Chennai,13.0827,80.2707,SP108,Ravi,Paid,in-store,1560.42,2023-10-23,2023,October,10
S00186,2023-03-20 10:41:00,P1185,Sarees_185,Sarees,Black,XL,1,1866.96,1156.78,1866.96,1156.78,C20185,Karthik_0185,Chennai,13.0827,80.2707,SP111,Dinesh,Returned,in-store,710.18,2023-03-20,2023,March,3
S00187,2023-07-24 16:47:00,P1186,Men's_186,Men's Shirts,Green,XXL,1,1897.07,1434.28,1897.07,1434.28,C20186,Priya_0186,Coimbatore,11.0168,76.9558,SP147,Prem,Paid,online,462.79,2023-07-24,2023,July,7
S00188,2023-10-05 20:25:00,P1187,Sportswear_187,Sportswear,Grey,M,1,2201.23,1334.78,2201.23,1334.78,C20187,Anu_0187,Coimbatore,11.0168,76.9558,SP128,Krishna,Cancelled,in-store,866.45,2023-10-05,2023,October,10
S00189,2024-07-22 16:56:00,P1188,Jeans_188,Jeans,Red,XXL,1,361.07,217.67,361.07,217.67,C20188,Sanjay_0188,Salem,11.6643,78.146,SP129,Nithin,Paid,third-party,143.4,2024-07-22,2024,July,7
S00190,2023-02-04 11:02:00,P1189,Men's_189,Men's Shirts,Grey,L,2,1643.26,1416.66,3286.52,2833.32,C20189,Priya_0189,Coimbatore,11.0168,76.9558,SP131,Anand,Shipped,in-store,453.2,2023-02-04,2023,February,2
S00191,2024-10-01 19:25:00,P1190,Women's_190,Women's Dresses,Blue,M,4,1401.79,1149.02,5607.16,4596.08,C20190,Sathish_0190,Madurai,9.9252,78.1198,SP104,Vijay,Pending,mobile_app,1011.08,2024-10-01,2024,October,10
S00192,2023-01-03 15:17:00,P1191,T-Shirts_191,T-Shirts,Maroon,XXL,1,881.51,590.68,881.51,590.68,C20191,Karthik_0191,Erode,11.34,77.7172,SP138,Lokesh,Cancelled,in-store,290.83,2023-01-03,2023,January,1
S00193,2023-01-28 10:59:00,P1192,T-Shirts_192,T-Shirts,Grey,XL,1,451.78,324.15,451.78,324.15,C20192,Sathish_0192,Erode,11.34,77.7172,SP106,Praveen,Paid,online,127.63,2023-01-28,2023,January,1
S00194,2023-03-22 21:47:00,P1193,Jeans_193,Jeans,Pink,L,2,405.65,294.21,811.3,588.42,C20193,Ganesh_0193,Tiruchirappalli,10.7905,78.7047,SP126,Aravind,Returned,in-store,222.88,2023-03-22,2023,March,3
S00195,2024-07-25 21:28:00,P1194,Sportswear_194,Sportswear,Pink,L,2,2475.13,2037.05,4950.26,4074.1,C20194,Devi_0194,Coimbatore,11.0168,76.9558,SP120,Harish,Shipped,third-party,876.16,2024-07-25,2024,July,7
S00196,2023-02-12 14:50:00,P1195,Sarees_195,Sarees,White,M,3,1597.79,1204.42,4793.37,3613.26,C20195,Kavin_0195,Vellore,12.9165,79.1325,SP104,Vijay,Paid,in-store,1180.11,2023-02-12,2023,February,2
S00197,2023-05-30 12:13:00,P1196,Women's_196,Women's Dresses,Blue,L,1,2401.72,2036.33,2401.72,2036.33,C20196,Diya_0196,Tirunelveli,8.7139,77.7567,SP108,Ravi,Cancelled,online,365.39,2023-05-30,2023,May,5
S00198,2024-06-04 17:12:00,P1197,Men's_197,Men's Shirts,Maroon,XL,1,2333.83,2096.88,2333.83,2096.88,C20197,Karthik_0197,Coimbatore,11.0168,76.9558,SP126,Aravind,Returned,mobile_app,236.95,2024-06-04,2024,June,6
S00199,2023-04-24 14:45:00,P1198,Kurta_198,Kurta,Red,M,3,2491.57,2165.75,7474.71,6497.25,C20198,Sathish_0198,Salem,11.6643,78.146,SP122,Bharath,Paid,in-store,977.46,2023-04-24,2023,April,4
S00200,2023-10-29 17:44:00,P1199,Jeans_199,Jeans,Green,XXL,1,1563.76,1210.39,1563.76,1210.39,C20199,Ravi_0199,Tiruchirappalli,10.7905,78.7047,SP106,Praveen,Returned,mobile_app,353.37,2023-10-29,2023,October,10
S00201,2023-03-01 20:15:00,P1200,Sarees_200,Sarees,Blue,M,2,1296.36,795.07,2592.72,1590.14,C20200,Sathish_0200,Tiruchirappalli,10.7905,78.7047,SP127,Sanjay,Cancelled,mobile_app,1002.58,2023-03-01,2023,March,3
S00202,2024-07-07 10:19:00,P1201,Men's_201,Men's Shirts,White,XS,1,1466.97,918.46,1466.97,918.46,C20201,Kavin_0201,Salem,11.6643,78.146,SP144,Rohit,Returned,in-store,548.51,2024-07-07,2024,July,7
S00203,2023-09-23 14:15:00,P1202,Sarees_202,Sarees,Yellow,XS,2,312.2,237.2,624.4,474.4,C20202,Kavin_0202,Madurai,9.9252,78.1198,SP136,Prakash,Shipped,in-store,150.0,2023-09-23,2023,September,9
S00204,2024-09-17 11:53:00,P1203,Women's_203,Women's Dresses,Green,XXL,2,2157.78,1615.19,4315.56,3230.38,C20203,Lakshmi_0203,Chennai,13.0827,80.2707,SP105,Suresh,Cancelled,online,1085.18,2024-09-17,2024,September,9
S00205,2023-11-09 17:49:00,P1204,Jeans_204,Jeans,Pink,L,1,1450.69,1246.65,1450.69,1246.65,C20204,Ravi_0204,Tirunelveli,8.7139,77.7567,SP110,Manoj,Returned,mobile_app,204.04,2023-11-09,2023,November,11
S00206,2024-04-22 16:52:00,P1205,T-Shirts_205,T-Shirts,Yellow,XL,2,2156.34,1854.86,4312.68,3709.72,C20205,Sathish_0205,Coimbatore,11.0168,76.9558,SP103,Rahul,Pending,in-store,602.96,2024-04-22,2024,April,4
S00207,2024-04-05 20:41:00,P1206,Kid's_206,Kid's Wear,Red,XXL,1,443.42,359.04,443.42,359.04,C20206,Diya_0206,Salem,11.6643,78.146,SP128,Krishna,Shipped,online,84.38,2024-04-05,2024,April,4
S00208,2023-05-03 20:57:00,P1207,Sportswear_207,Sportswear,Grey,L,1,267.27,226.58,267.27,226.58,C20207,Vishal_0207,Tiruchirappalli,10.7905,78.7047,SP148,Jagan,Cancelled,in-store,40.69,2023-05-03,2023,May,5
S00209,2023-03-25 14:44:00,P1208,Women's_208,Women's Dresses,Yellow,L,4,202.58,155.35,810.32,621.4,C20208,Diya_0208,Salem,11.6643,78.146,SP143,Gokul,Cancelled,online,188.92,2023-03-25,2023,March,3
S00210,2024-05-06 13:11:00,P1209,Sportswear_209,Sportswear,Maroon,XXL,2,1618.93,1447.9,3237.86,2895.8,C20209,Vishal_0209,Chennai,13.0827,80.2707,SP114,Ganesh,Shipped,in-store,342.06,2024-05-06,2024,May,5
S00211,2024-02-15 13:38:00,P1210,Men's_210,Men's Shirts,Red,S,2,1993.64,1260.17,3987.28,2520.34,C20210,Vishal_0210,Tiruchirappalli,10.7905,78.7047,SP149,Hari,Pending,in-store,1466.94,2024-02-15,2024,February,2
S00212,2024-05-09 16:57:00,P1211,T-Shirts_211,T-Shirts,White,M,4,1101.95,720.51,4407.8,2882.04,C20211,Diya_0211,Chennai,13.0827,80.2707,SP131,Anand,Shipped,online,1525.76,2024-05-09,2024,May,5
S00213,2024-05-04 19:10:00,P1212,Kid's_212,Kid's Wear,Green,L,2,356.03,245.76,712.06,491.52,C20212,Anu_0212,Tiruchirappalli,10.7905,78.7047,SP132,Murali,Cancelled,mobile_app,220.54,2024-05-04,2024,May,5
S00214,2024-04-05 10:34:00,P1213,Sarees_213,Sarees,Blue,L,1,333.22,207.4,333.22,207.4,C20213,Bhuvana_0213,Chennai,13.0827,80.2707,SP127,Sanjay,Paid,in-store,125.82,2024-04-05,2024,April,4
S00215,2024-07-08 21:40:00,P1214,Sportswear_214,Sportswear,Blue,M,2,1924.2,1229.61,3848.4,2459.22,C20214,Sathish_0214,Erode,11.34,77.7172,SP136,Prakash,Shipped,online,1389.18,2024-07-08,2024,July,7
S00216,2024-05-07 10:01:00,P1215,Kurta_215,Kurta,White,XS,3,1055.22,892.33,3165.66,2676.99,C20215,Priya_0215,Chennai,13.0827,80.2707,SP120,Harish,Pending,online,488.67,2024-05-07,2024,May,5
S00217,2023-06-14 10:09:00,P1216,Sportswear_216,Sportswear,Yellow,XS,1,2493.39,1814.82,2493.39,1814.82,C20216,Priya_0216,Coimbatore,11.0168,76.9558,SP115,Santosh,Shipped,online,678.57,2023-06-14,2023,June,6
S00218,2023-10-21 11:47:00,P1217,Kurta_217,Kurta,Maroon,XS,2,886.26,755.08,1772.52,1510.16,C20217,Priya_0217,Salem,11.6643,78.146,SP147,Prem,Returned,online,262.36,2023-10-21,2023,October,10
S00219,2024-05-17 12:07:00,P1218,Jeans_218,Jeans,Yellow,S,1,2386.99,1540.37,2386.99,1540.37,C20218,Diya_0218,Coimbatore,11.0168,76.9558,SP133,Balaji,Cancelled,in-store,846.62,2024-05-17,2024,May,5
